driver_id,date,stop_name,latitude,longitude,visit_time,visit_duration,traffic_level,weather,distance_from_previous,travel_time,fuel_estimate,region,day_of_week,week_number
D5,2026-02-28,Store_5,23.019812,72.400791,12:00:00,24.96,medium,clear,7.8,18.06,0.77,Surat Hub,Saturday,9
D8,2026-04-23,Store_33,23.136296,72.730069,18:30:00,19.77,high,clear,4.25,15.31,0.42,Gandhinagar,Thursday,17
D3,2026-04-21,Store_24,23.161929,72.616119,16:15:00,25.51,medium,clear,8.18,22.09,0.61,Vadodara,Tuesday,17
D5,2026-03-27,Store_6,23.163204,72.726958,12:30:00,21.15,high,clear,10.25,31.62,1.18,North Ahmedabad,Friday,13
D6,2026-03-03,Store_51,22.961994,72.831246,17:00:00,26.72,high,clear,15.72,51.19,1.56,North Ahmedabad,Tuesday,10
D8,2026-05-08,Store_58,23.034041,72.465501,10:30:00,27.3,high,cloudy,13.82,54.72,1.24,Gandhinagar,Friday,19
D1,2026-02-18,Store_6,23.163204,72.726958,12:30:00,25.74,high,clear,8.26,26.89,0.8,North Ahmedabad,Wednesday,8
D3,2026-02-19,Store_31,22.753241,72.504423,12:30:00,22.49,medium,cloudy,10.95,32.51,1.04,North Ahmedabad,Thursday,8
D2,2026-03-05,Store_39,22.95414,72.603108,17:30:00,24.35,high,clear,18.62,63.85,1.85,Vadodara,Thursday,10
D2,2026-03-30,Store_12,23.218107,72.540494,17:30:00,19.85,medium,cloudy,9.92,28.07,1.02,South Ahmedabad,Monday,14
D4,2026-03-11,Store_51,22.961994,72.831246,18:15:00,26.21,high,clear,11.64,43.91,1.27,North Ahmedabad,Wednesday,11
D10,2026-01-24,Store_38,23.045288,72.709497,10:15:00,22.58,low,clear,5.2,9.02,0.41,Gandhinagar,Saturday,4
D2,2026-01-18,Store_2,23.142572,72.759513,16:45:00,30.25,high,clear,10.28,35.23,1.01,South Ahmedabad,Sunday,3
D9,2026-01-03,Store_39,22.95414,72.603108,16:45:00,21.41,medium,clear,1.2,4.0,0.14,Vadodara,Saturday,1
D4,2026-02-26,Store_55,23.156949,72.225936,08:00:00,28.09,high,rain,7.78,38.13,0.93,Surat Hub,Thursday,9
D2,2026-04-12,Store_9,23.0815,72.379623,16:15:00,25.29,low,clear,6.83,13.17,0.8,Vadodara,Sunday,15
D5,2026-05-20,Store_51,22.961994,72.831246,17:15:00,26.92,medium,clear,1.27,4.0,0.11,North Ahmedabad,Wednesday,21
D8,2026-01-31,Store_14,23.107669,72.644489,09:00:00,19.01,high,clear,11.12,40.03,0.98,Vadodara,Saturday,5
D4,2026-03-14,Store_42,22.964411,72.495052,16:00:00,14.05,medium,cloudy,15.79,49.12,1.38,South Ahmedabad,Saturday,11
D2,2026-02-01,Store_26,23.068759,72.697658,08:30:00,29.14,medium,cloudy,14.8,41.86,1.52,North Ahmedabad,Sunday,5
D6,2026-02-25,Store_6,23.163204,72.726958,20:45:00,10.53,high,clear,9.55,31.1,0.97,North Ahmedabad,Wednesday,9
D4,2026-03-29,Store_29,22.978477,72.870388,08:15:00,28.66,low,clear,1.2,4.0,0.08,Vadodara,Sunday,13
D11,2026-03-26,Store_32,23.04854,72.688644,10:45:00,25.57,medium,cloudy,2.75,7.38,0.3,South Ahmedabad,Thursday,13
D4,2026-04-15,Store_50,23.086464,72.390304,20:45:00,20.33,medium,cloudy,14.69,45.7,1.57,Surat Hub,Wednesday,16
D1,2026-04-15,Store_49,22.810868,72.371951,10:45:00,21.91,high,clear,11.27,36.72,1.24,Vadodara,Wednesday,16
D8,2026-02-28,Store_28,22.94724,72.443624,10:30:00,19.28,low,clear,10.55,21.37,1.25,Gandhinagar,Saturday,9
D9,2026-02-03,Store_25,23.131126,72.584916,14:30:00,22.88,high,cloudy,14.31,59.35,1.4,Surat Hub,Tuesday,6
D8,2026-01-10,Store_53,22.873121,72.530312,17:15:00,22.18,medium,clear,17.2,46.44,1.87,Gandhinagar,Saturday,2
D11,2026-04-12,Store_56,23.092008,72.618947,17:30:00,28.93,high,cloudy,15.04,53.88,1.53,North Ahmedabad,Sunday,15
D6,2026-04-11,Store_2,23.142572,72.759513,10:15:00,13.27,medium,clear,5.79,14.14,0.46,South Ahmedabad,Saturday,15
D10,2026-03-22,Store_27,22.789355,72.507466,08:15:00,33.53,medium,clear,6.39,14.8,0.63,South Ahmedabad,Sunday,12
D9,2026-04-19,Store_54,22.870496,72.503593,09:15:00,25.67,high,cloudy,7.98,33.12,0.64,Vadodara,Sunday,16
D10,2026-04-21,Store_1,23.071255,72.363403,20:30:00,19.23,high,clear,9.97,30.76,1.01,North Ahmedabad,Tuesday,17
D3,2026-03-25,Store_49,22.810868,72.371951,08:00:00,18.3,low,clear,9.06,18.35,0.87,Vadodara,Wednesday,13
D10,2026-04-22,Store_10,23.163052,72.561415,17:45:00,9.65,medium,rain,1.2,4.0,0.14,Surat Hub,Wednesday,17
D7,2026-03-25,Store_12,23.218107,72.540494,18:30:00,22.09,medium,cloudy,10.18,28.79,0.98,South Ahmedabad,Wednesday,13
D7,2026-01-11,Store_56,23.092008,72.618947,08:45:00,21.64,medium,clear,11.62,29.88,0.83,North Ahmedabad,Sunday,2
D7,2026-01-04,Store_3,22.710334,72.310964,20:30:00,33.32,high,clear,13.67,46.86,1.13,Gandhinagar,Sunday,1
D8,2026-03-27,Store_60,23.278785,72.523529,08:45:00,27.87,medium,clear,17.91,48.35,1.81,Surat Hub,Friday,13
D3,2026-01-15,Store_49,22.810868,72.371951,18:30:00,22.88,high,cloudy,6.04,23.92,0.71,Vadodara,Thursday,3
D12,2026-05-15,Store_10,23.163052,72.561415,10:15:00,29.56,medium,clear,3.41,8.76,0.3,Surat Hub,Friday,20
D12,2026-03-02,Store_3,22.710334,72.310964,12:00:00,19.73,high,clear,11.84,40.59,0.93,Gandhinagar,Monday,10
D11,2026-01-02,Store_5,23.019812,72.400791,08:15:00,22.75,medium,cloudy,4.09,10.98,0.37,Surat Hub,Friday,1
D1,2026-04-10,Store_6,23.163204,72.726958,09:30:00,15.8,medium,clear,3.44,8.42,0.28,North Ahmedabad,Friday,15
D6,2026-05-20,Store_24,23.161929,72.616119,20:00:00,15.84,high,cloudy,11.69,41.88,1.19,Vadodara,Wednesday,21
D9,2026-04-16,Store_11,22.992922,72.435214,10:30:00,12.22,medium,clear,17.48,49.44,1.96,North Ahmedabad,Thursday,16
D6,2026-04-18,Store_55,23.156949,72.225936,10:30:00,23.8,medium,clear,2.53,6.17,0.22,Surat Hub,Saturday,16
D10,2026-02-05,Store_50,23.086464,72.390304,08:30:00,16.59,medium,clear,9.36,21.67,0.81,Surat Hub,Thursday,6
D6,2026-01-21,Store_56,23.092008,72.618947,16:45:00,20.84,high,clear,6.2,20.19,0.55,North Ahmedabad,Wednesday,4
D6,2026-04-07,Store_54,22.870496,72.503593,16:00:00,33.73,medium,clear,13.54,33.07,1.14,Vadodara,Tuesday,15
D12,2026-05-20,Store_53,22.873121,72.530312,12:15:00,20.77,high,clear,11.47,39.31,0.88,Gandhinagar,Wednesday,21
D12,2026-03-01,Store_2,23.142572,72.759513,16:15:00,20.68,low,clear,15.74,30.35,1.43,South Ahmedabad,Sunday,9
D5,2026-04-10,Store_15,23.088537,72.657564,08:45:00,26.26,high,cloudy,13.07,44.35,1.39,Surat Hub,Friday,15
D4,2026-03-26,Store_13,22.953968,72.500973,17:30:00,33.82,high,cloudy,10.74,44.54,1.21,Gandhinagar,Thursday,13
D11,2026-05-14,Store_28,22.94724,72.443624,09:00:00,15.33,medium,clear,10.19,24.9,1.19,Gandhinagar,Thursday,20
D1,2026-02-28,Store_21,23.141421,72.680031,09:30:00,26.18,medium,clear,8.64,21.12,0.92,North Ahmedabad,Saturday,9
D3,2026-04-01,Store_51,22.961994,72.831246,08:15:00,17.68,low,rain,4.76,12.53,0.39,North Ahmedabad,Wednesday,14
D11,2026-03-03,Store_24,23.161929,72.616119,10:30:00,13.27,low,clear,7.76,14.22,0.61,Vadodara,Tuesday,10
D7,2026-04-03,Store_22,22.916018,72.617832,10:30:00,17.16,medium,clear,10.55,27.13,0.81,South Ahmedabad,Friday,14
D5,2026-05-04,Store_16,23.365164,72.490117,17:30:00,30.95,medium,clear,8.68,20.08,0.87,North Ahmedabad,Monday,19
D12,2026-02-26,Store_37,22.875388,72.670832,08:30:00,19.57,medium,cloudy,8.83,24.98,0.91,South Ahmedabad,Thursday,9
D12,2026-03-26,Store_33,23.136296,72.730069,08:45:00,28.9,high,cloudy,9.03,34.07,0.73,Gandhinagar,Thursday,13
D6,2026-01-28,Store_10,23.163052,72.561415,09:30:00,30.98,high,clear,9.65,31.43,0.77,Surat Hub,Wednesday,5
D10,2026-05-19,Store_58,23.034041,72.465501,09:15:00,18.55,medium,clear,19.47,45.05,1.72,Gandhinagar,Tuesday,21
D7,2026-03-29,Store_50,23.086464,72.390304,18:15:00,27.63,medium,clear,15.13,38.91,1.41,Surat Hub,Sunday,13
D9,2026-05-19,Store_9,23.0815,72.379623,09:45:00,22.29,high,cloudy,6.96,28.89,0.78,Vadodara,Tuesday,21
D5,2026-03-27,Store_41,23.095584,72.439015,08:30:00,28.23,medium,rain,13.66,41.08,1.56,North Ahmedabad,Friday,13
D6,2026-04-26,Store_56,23.092008,72.618947,08:30:00,21.75,medium,clear,12.02,29.36,1.39,North Ahmedabad,Sunday,17
D9,2026-02-20,Store_16,23.365164,72.490117,18:45:00,21.73,low,clear,3.0,6.37,0.27,North Ahmedabad,Friday,8
D5,2026-04-02,Store_33,23.136296,72.730069,17:30:00,21.18,high,clear,7.72,23.81,0.9,Gandhinagar,Thursday,14
D3,2026-05-08,Store_21,23.141421,72.680031,08:45:00,23.12,medium,clear,13.4,36.18,1.49,North Ahmedabad,Friday,19
D10,2026-01-21,Store_33,23.136296,72.730069,20:30:00,23.0,high,clear,11.05,34.1,1.03,Gandhinagar,Wednesday,4
D10,2026-04-03,Store_7,23.033065,72.796848,12:45:00,18.77,medium,clear,5.26,12.18,0.4,South Ahmedabad,Friday,14
D3,2026-02-25,Store_14,23.107669,72.644489,10:15:00,18.65,medium,cloudy,5.26,15.63,0.6,Vadodara,Wednesday,9
D1,2026-05-16,Store_2,23.142572,72.759513,10:15:00,19.36,low,clear,7.61,13.95,0.81,South Ahmedabad,Saturday,20
D7,2026-02-18,Store_10,23.163052,72.561415,12:45:00,25.81,medium,clear,13.58,34.92,1.2,Surat Hub,Wednesday,8
D4,2026-04-03,Store_34,22.966704,72.47893,18:15:00,23.33,high,clear,8.12,30.63,0.79,Vadodara,Friday,14
D6,2026-02-09,Store_38,23.045288,72.709497,08:45:00,32.74,medium,clear,2.76,6.74,0.23,Gandhinagar,Monday,7
D4,2026-01-19,Store_5,23.019812,72.400791,09:00:00,24.35,high,cloudy,10.37,43.01,1.09,Surat Hub,Monday,4
D4,2026-01-20,Store_2,23.142572,72.759513,16:15:00,25.62,medium,cloudy,9.36,29.12,0.74,South Ahmedabad,Tuesday,4
D2,2026-01-13,Store_58,23.034041,72.465501,17:00:00,16.19,high,rain,12.77,56.9,1.24,Gandhinagar,Tuesday,3
D1,2026-04-26,Store_18,23.121057,72.797194,09:30:00,26.43,low,rain,12.06,28.72,1.06,Gandhinagar,Sunday,17
D8,2026-02-23,Store_38,23.045288,72.709497,08:45:00,22.24,low,cloudy,5.59,12.45,0.4,Gandhinagar,Monday,9
D6,2026-02-01,Store_55,23.156949,72.225936,08:15:00,22.77,low,cloudy,1.93,4.0,0.17,Surat Hub,Sunday,5
D8,2026-02-14,Store_37,22.875388,72.670832,17:45:00,20.9,medium,clear,10.92,29.49,1.06,South Ahmedabad,Saturday,7
D10,2026-01-02,Store_2,23.142572,72.759513,14:45:00,28.38,medium,clear,7.08,16.38,0.53,South Ahmedabad,Friday,1
D2,2026-03-25,Store_38,23.045288,72.709497,18:30:00,20.26,medium,rain,16.22,54.22,1.22,Gandhinagar,Wednesday,13
D7,2026-01-28,Store_8,23.097301,72.399542,14:15:00,24.56,high,clear,2.99,10.24,0.3,Gandhinagar,Wednesday,5
D12,2026-05-11,Store_56,23.092008,72.618947,16:45:00,20.16,high,clear,8.93,30.61,0.66,North Ahmedabad,Monday,20
D6,2026-02-20,Store_6,23.163204,72.726958,18:00:00,19.48,high,cloudy,13.25,47.48,0.96,North Ahmedabad,Friday,8
D9,2026-04-02,Store_46,23.128962,72.551703,10:30:00,24.83,medium,clear,16.32,46.17,1.48,North Ahmedabad,Thursday,14
D2,2026-03-26,Store_45,23.099419,72.660706,14:45:00,23.48,high,cloudy,17.58,66.3,1.65,Surat Hub,Thursday,13
D3,2026-03-22,Store_45,23.099419,72.660706,18:00:00,28.26,high,clear,1.94,6.99,0.21,Surat Hub,Sunday,12
D4,2026-03-25,Store_21,23.141421,72.680031,17:00:00,24.33,medium,clear,7.69,21.75,0.72,North Ahmedabad,Wednesday,13
D6,2026-02-08,Store_22,22.916018,72.617832,18:15:00,22.98,medium,rain,5.91,18.78,0.5,South Ahmedabad,Sunday,6
D1,2026-04-21,Store_24,23.161929,72.616119,08:15:00,17.62,medium,clear,1.2,4.0,0.14,Vadodara,Tuesday,17
D9,2026-04-15,Store_56,23.092008,72.618947,14:15:00,14.71,high,clear,8.43,31.81,0.67,North Ahmedabad,Wednesday,16
D5,2026-03-04,Store_60,23.278785,72.523529,17:30:00,32.91,high,cloudy,11.99,40.69,1.2,Surat Hub,Wednesday,10
D9,2026-03-18,Store_19,23.004268,72.403369,17:00:00,19.81,high,clear,18.97,71.56,1.67,Vadodara,Wednesday,12
D8,2026-01-03,Store_54,22.870496,72.503593,10:00:00,14.62,medium,clear,4.16,11.24,0.45,Vadodara,Saturday,1
D9,2026-04-18,Store_43,22.831166,72.668794,09:15:00,25.19,low,clear,7.03,14.92,0.61,Gandhinagar,Saturday,16
D9,2026-05-15,Store_37,22.875388,72.670832,18:30:00,22.88,low,clear,4.16,8.82,0.43,South Ahmedabad,Friday,20
D4,2026-05-17,Store_29,22.978477,72.870388,10:30:00,21.75,medium,clear,13.69,38.72,1.56,Vadodara,Sunday,20
D7,2026-04-04,Store_41,23.095584,72.439015,09:15:00,13.72,medium,rain,11.05,36.93,1.25,North Ahmedabad,Saturday,14
D4,2026-05-06,Store_53,22.873121,72.530312,10:45:00,21.58,low,clear,7.42,15.75,0.53,Gandhinagar,Wednesday,19
D8,2026-03-30,Store_8,23.097301,72.399542,20:45:00,13.59,high,rain,9.35,43.77,0.66,Gandhinagar,Monday,14
D12,2026-05-18,Store_33,23.136296,72.730069,08:45:00,25.43,low,clear,8.56,16.51,0.94,Gandhinagar,Monday,21
D5,2026-03-19,Store_58,23.034041,72.465501,09:15:00,38.83,high,cloudy,4.67,15.86,0.54,Gandhinagar,Thursday,12
D12,2026-04-25,Store_2,23.142572,72.759513,16:45:00,19.18,high,clear,4.67,16.01,0.47,South Ahmedabad,Saturday,17
D1,2026-05-20,Store_7,23.033065,72.796848,14:45:00,23.29,medium,rain,3.19,10.14,0.23,South Ahmedabad,Wednesday,21
D5,2026-02-15,Store_47,22.954772,72.555456,17:45:00,21.0,medium,cloudy,7.11,18.1,0.79,South Ahmedabad,Sunday,7
D5,2026-02-11,Store_31,22.753241,72.504423,17:30:00,28.47,high,clear,1.2,4.0,0.09,North Ahmedabad,Wednesday,7
D12,2026-02-28,Store_21,23.141421,72.680031,20:00:00,21.34,high,clear,3.82,13.11,0.4,North Ahmedabad,Saturday,9
D12,2026-05-05,Store_38,23.045288,72.709497,08:30:00,26.58,low,clear,3.86,7.44,0.34,Gandhinagar,Tuesday,19
D2,2026-01-05,Store_44,22.947396,72.573899,10:45:00,24.11,high,cloudy,8.28,31.23,0.74,Vadodara,Monday,2
D12,2026-02-14,Store_59,23.059728,72.57577,17:30:00,27.04,low,clear,6.82,13.15,0.74,Vadodara,Saturday,7
D3,2026-04-22,Store_60,23.278785,72.523529,09:45:00,28.81,medium,clear,13.64,36.83,1.59,Surat Hub,Wednesday,17
D6,2026-01-21,Store_37,22.875388,72.670832,17:15:00,8.0,medium,cloudy,9.0,24.17,0.71,South Ahmedabad,Wednesday,4
D10,2026-05-11,Store_37,22.875388,72.670832,12:15:00,20.77,medium,clear,2.91,6.72,0.34,South Ahmedabad,Monday,20
D5,2026-05-20,Store_40,23.122594,72.509531,12:30:00,14.26,high,clear,6.34,19.57,0.66,Surat Hub,Wednesday,21
D8,2026-02-22,Store_25,23.131126,72.584916,08:15:00,13.97,medium,clear,5.45,14.71,0.54,Surat Hub,Sunday,8
D4,2026-02-14,Store_41,23.095584,72.439015,08:45:00,27.76,medium,clear,9.16,25.92,0.94,North Ahmedabad,Saturday,7
D1,2026-03-01,Store_47,22.954772,72.555456,09:30:00,24.59,medium,clear,10.09,24.64,1.1,South Ahmedabad,Sunday,9
D9,2026-03-01,Store_16,23.365164,72.490117,10:00:00,20.1,low,clear,15.72,33.35,1.44,North Ahmedabad,Sunday,9
D6,2026-01-28,Store_35,23.159776,72.533139,08:45:00,17.19,medium,rain,9.87,31.33,0.82,Surat Hub,Wednesday,5
D12,2026-03-26,Store_22,22.916018,72.617832,16:00:00,23.79,medium,clear,15.19,39.06,1.36,South Ahmedabad,Thursday,13
D7,2026-04-14,Store_1,23.071255,72.363403,08:15:00,26.52,medium,clear,11.31,29.1,1.31,North Ahmedabad,Tuesday,16
D3,2026-04-21,Store_42,22.964411,72.495052,14:30:00,17.15,high,clear,5.94,21.38,0.5,South Ahmedabad,Tuesday,17
D3,2026-05-07,Store_36,22.81839,72.344743,12:45:00,8.0,high,clear,10.83,38.98,1.06,North Ahmedabad,Thursday,19
D11,2026-02-19,Store_45,23.099419,72.660706,10:45:00,33.07,medium,cloudy,8.41,22.59,0.75,Surat Hub,Thursday,8
D4,2026-05-17,Store_57,22.927436,72.282188,08:30:00,26.29,low,clear,6.58,13.95,0.6,South Ahmedabad,Sunday,20
D6,2026-01-29,Store_26,23.068759,72.697658,09:45:00,21.73,high,cloudy,6.74,24.13,0.55,North Ahmedabad,Thursday,5
D4,2026-02-23,Store_52,22.965498,72.718903,17:45:00,27.11,high,clear,2.27,8.58,0.22,South Ahmedabad,Monday,9
D11,2026-01-25,Store_49,22.810868,72.371951,16:15:00,21.51,medium,clear,8.43,20.59,0.7,Vadodara,Sunday,4
D12,2026-01-28,Store_39,22.95414,72.603108,10:45:00,20.47,medium,clear,11.99,30.84,1.04,Vadodara,Wednesday,5
D4,2026-05-13,Store_59,23.059728,72.57577,09:00:00,23.85,medium,cloudy,8.52,26.51,0.73,Vadodara,Wednesday,20
D1,2026-03-19,Store_21,23.141421,72.680031,20:30:00,27.76,medium,cloudy,6.48,17.4,0.54,North Ahmedabad,Thursday,12
D7,2026-05-19,Store_37,22.875388,72.670832,17:00:00,14.01,low,cloudy,12.11,25.69,1.26,South Ahmedabad,Tuesday,21
D5,2026-01-13,Store_25,23.131126,72.584916,16:30:00,8.0,medium,clear,1.2,4.0,0.1,Surat Hub,Tuesday,3
D12,2026-05-03,Store_25,23.131126,72.584916,08:15:00,25.2,medium,clear,6.77,17.4,0.57,Surat Hub,Sunday,18
D6,2026-01-31,Store_3,22.710334,72.310964,14:30:00,21.2,high,cloudy,13.01,46.63,1.43,Gandhinagar,Saturday,5
D4,2026-01-28,Store_18,23.121057,72.797194,18:00:00,22.16,high,cloudy,5.96,24.71,0.57,Gandhinagar,Wednesday,5
D2,2026-04-15,Store_45,23.099419,72.660706,08:15:00,23.28,medium,cloudy,5.35,15.13,0.39,Surat Hub,Wednesday,16
D12,2026-02-06,Store_51,22.961994,72.831246,14:00:00,23.54,low,cloudy,10.61,22.52,1.25,North Ahmedabad,Friday,6
D2,2026-02-08,Store_28,22.94724,72.443624,10:00:00,18.35,medium,clear,12.49,32.11,1.01,Gandhinagar,Sunday,6
D4,2026-04-09,Store_29,22.978477,72.870388,14:30:00,22.55,high,clear,7.23,27.27,0.74,Vadodara,Thursday,15
D6,2026-03-23,Store_11,22.992922,72.435214,20:00:00,30.87,medium,clear,12.83,31.35,1.32,North Ahmedabad,Monday,13
D7,2026-05-14,Store_22,22.916018,72.617832,16:00:00,14.16,high,clear,2.64,9.04,0.2,South Ahmedabad,Thursday,20
D9,2026-02-27,Store_26,23.068759,72.697658,18:45:00,25.89,high,rain,14.76,72.35,1.35,North Ahmedabad,Friday,9
D7,2026-04-02,Store_41,23.095584,72.439015,17:15:00,28.47,medium,cloudy,4.4,12.43,0.4,North Ahmedabad,Thursday,14
D3,2026-01-01,Store_13,22.953968,72.500973,10:30:00,8.0,medium,clear,10.35,27.94,0.88,Gandhinagar,Thursday,1
D2,2026-01-31,Store_47,22.954772,72.555456,09:00:00,9.81,medium,clear,9.28,23.87,0.77,South Ahmedabad,Saturday,5
D9,2026-05-11,Store_1,23.071255,72.363403,10:15:00,22.8,high,cloudy,1.2,4.98,0.09,North Ahmedabad,Monday,20
D8,2026-04-28,Store_49,22.810868,72.371951,10:30:00,23.47,medium,clear,2.43,6.57,0.2,Vadodara,Tuesday,18
D4,2026-04-07,Store_54,22.870496,72.503593,09:30:00,37.31,high,clear,3.84,14.49,0.28,Vadodara,Tuesday,15
D5,2026-03-31,Store_13,22.953968,72.500973,14:00:00,15.3,low,cloudy,7.51,14.35,0.89,Gandhinagar,Tuesday,14
D5,2026-05-07,Store_24,23.161929,72.616119,12:15:00,21.04,high,rain,1.99,7.99,0.16,Vadodara,Thursday,19
D10,2026-05-13,Store_40,23.122594,72.509531,16:45:00,33.66,high,cloudy,4.73,16.04,0.54,Surat Hub,Wednesday,20
D7,2026-01-08,Store_8,23.097301,72.399542,09:15:00,14.44,medium,clear,12.11,31.14,1.39,Gandhinagar,Thursday,2
D12,2026-02-08,Store_25,23.131126,72.584916,17:00:00,21.22,medium,clear,11.5,29.58,1.14,Surat Hub,Sunday,6
D4,2026-05-16,Store_34,22.966704,72.47893,16:30:00,22.92,medium,clear,12.68,35.87,1.34,Vadodara,Saturday,20
D4,2026-02-16,Store_35,23.159776,72.533139,09:30:00,37.42,medium,rain,6.69,24.58,0.63,Surat Hub,Monday,8
D9,2026-02-24,Store_54,22.870496,72.503593,20:30:00,23.64,medium,cloudy,13.78,42.87,1.18,Vadodara,Tuesday,9
D6,2026-01-01,Store_43,22.831166,72.668794,12:45:00,25.46,medium,clear,12.68,30.97,1.15,Gandhinagar,Thursday,1
D8,2026-04-28,Store_54,22.870496,72.503593,20:15:00,19.67,medium,cloudy,1.39,4.13,0.15,Vadodara,Tuesday,18
D11,2026-02-25,Store_24,23.161929,72.616119,18:45:00,15.85,high,rain,4.13,17.48,0.35,Vadodara,Wednesday,9
D11,2026-04-10,Store_35,23.159776,72.533139,16:45:00,31.38,medium,clear,8.25,20.15,0.64,Surat Hub,Friday,15
D1,2026-01-18,Store_27,22.789355,72.507466,09:15:00,17.12,high,clear,10.68,34.78,0.99,South Ahmedabad,Sunday,3
D10,2026-05-18,Store_6,23.163204,72.726958,08:15:00,18.3,medium,rain,2.3,6.92,0.23,North Ahmedabad,Monday,21
D4,2026-01-11,Store_39,22.95414,72.603108,09:30:00,31.9,high,rain,5.99,29.38,0.45,Vadodara,Sunday,2
D2,2026-02-17,Store_45,23.099419,72.660706,10:00:00,31.49,high,clear,12.05,41.33,1.16,Surat Hub,Tuesday,8
D5,2026-03-05,Store_14,23.107669,72.644489,09:45:00,25.57,medium,cloudy,1.2,4.0,0.09,Vadodara,Thursday,10
D10,2026-02-06,Store_58,23.034041,72.465501,16:45:00,25.5,high,clear,8.99,27.76,0.96,Gandhinagar,Friday,6
D12,2026-01-18,Store_45,23.099419,72.660706,16:45:00,25.09,medium,clear,1.79,4.6,0.18,Surat Hub,Sunday,3
D12,2026-04-10,Store_54,22.870496,72.503593,20:00:00,28.54,medium,clear,5.44,13.99,0.5,Vadodara,Friday,15
D12,2026-04-01,Store_56,23.092008,72.618947,17:45:00,26.47,high,clear,10.72,36.75,0.77,North Ahmedabad,Wednesday,14
D6,2026-04-18,Store_19,23.004268,72.403369,10:15:00,13.43,low,clear,13.87,25.41,1.38,Vadodara,Saturday,16
D12,2026-02-05,Store_59,23.059728,72.57577,18:00:00,26.06,low,clear,9.91,19.1,1.13,Vadodara,Thursday,6
D3,2026-03-29,Store_19,23.004268,72.403369,18:45:00,20.91,low,clear,4.58,9.27,0.45,Vadodara,Sunday,13
D3,2026-02-02,Store_19,23.004268,72.403369,12:00:00,31.47,high,cloudy,11.27,44.62,1.01,Vadodara,Monday,6
D11,2026-05-16,Store_43,22.831166,72.668794,16:30:00,22.04,medium,clear,9.4,22.96,0.93,Gandhinagar,Saturday,20
D9,2026-03-17,Store_17,22.940541,72.408645,10:15:00,22.84,high,clear,6.96,26.23,0.81,South Ahmedabad,Tuesday,12
D12,2026-02-22,Store_41,23.095584,72.439015,16:15:00,14.08,high,cloudy,17.07,64.38,1.98,North Ahmedabad,Sunday,8
D11,2026-05-07,Store_9,23.0815,72.379623,16:30:00,23.16,medium,clear,6.61,16.14,0.79,Vadodara,Thursday,19
D11,2026-02-06,Store_43,22.831166,72.668794,10:30:00,22.89,medium,clear,1.37,4.0,0.16,Gandhinagar,Friday,6
D9,2026-03-02,Store_9,23.0815,72.379623,16:45:00,30.99,high,clear,5.25,19.82,0.52,Vadodara,Monday,10
D2,2026-02-28,Store_48,22.752526,72.281978,10:45:00,23.29,medium,clear,12.34,31.74,0.95,Gandhinagar,Saturday,9
D10,2026-04-08,Store_10,23.163052,72.561415,20:00:00,24.21,high,clear,1.67,5.14,0.17,Surat Hub,Wednesday,15
D11,2026-05-06,Store_1,23.071255,72.363403,20:00:00,18.87,medium,cloudy,1.2,4.0,0.14,North Ahmedabad,Wednesday,19
D3,2026-05-20,Store_18,23.121057,72.797194,20:15:00,23.29,medium,clear,12.21,32.95,0.89,Gandhinagar,Wednesday,21
D7,2026-02-25,Store_8,23.097301,72.399542,17:00:00,19.55,high,cloudy,14.3,53.91,1.18,Gandhinagar,Wednesday,9
D8,2026-04-17,Store_1,23.071255,72.363403,10:30:00,24.55,low,cloudy,5.84,13.01,0.69,North Ahmedabad,Friday,16
D8,2026-05-11,Store_59,23.059728,72.57577,17:00:00,34.84,medium,clear,9.33,25.19,0.99,Vadodara,Monday,20
D11,2026-02-07,Store_40,23.122594,72.509531,12:15:00,32.34,medium,rain,4.34,13.79,0.43,Surat Hub,Saturday,6
D6,2026-02-25,Store_7,23.033065,72.796848,08:30:00,29.29,medium,clear,6.81,16.64,0.56,South Ahmedabad,Wednesday,9
D12,2026-04-15,Store_57,22.927436,72.282188,12:45:00,20.72,low,cloudy,5.82,12.35,0.49,South Ahmedabad,Wednesday,16
D12,2026-01-01,Store_7,23.033065,72.796848,17:15:00,21.71,medium,clear,14.12,36.3,1.07,South Ahmedabad,Thursday,1
D6,2026-04-07,Store_26,23.068759,72.697658,10:30:00,18.91,high,rain,11.58,49.05,0.99,North Ahmedabad,Tuesday,15
D12,2026-01-29,Store_31,22.753241,72.504423,18:30:00,23.52,high,clear,11.67,40.02,1.13,North Ahmedabad,Thursday,5
D12,2026-01-09,Store_47,22.954772,72.555456,18:45:00,27.16,medium,cloudy,14.05,39.73,1.32,South Ahmedabad,Friday,2
D4,2026-01-27,Store_6,23.163204,72.726958,08:30:00,15.7,medium,clear,11.23,31.76,0.85,North Ahmedabad,Tuesday,5
D2,2026-02-26,Store_25,23.131126,72.584916,09:30:00,17.28,medium,cloudy,12.62,35.68,1.21,Surat Hub,Thursday,9
D4,2026-03-29,Store_45,23.099419,72.660706,08:00:00,20.59,low,rain,7.76,21.39,0.62,Surat Hub,Sunday,13
D7,2026-03-15,Store_39,22.95414,72.603108,16:45:00,20.81,low,rain,10.63,26.65,1.22,Vadodara,Sunday,11
